"","geoid","year","NAME","measure_type","value","measure","region_type"
"11349",24021750803,2017,"Census Tract 7508.03, Frederick County, Maryland","average",14.5347914547304,"average_years_schooling","tract"
"11350",24021750803,2017,"Census Tract 7508.03, Frederick County, Maryland","index",0.62591758293443,"scaled_score","tract"
"11351",24021751001,2017,"Census Tract 7510.01, Frederick County, Maryland","average",14.2185897435897,"average_years_schooling","tract"
"11352",24021751001,2017,"Census Tract 7510.01, Frederick County, Maryland","index",0.588149315561272,"scaled_score","tract"
"11353",24021751002,2017,"Census Tract 7510.02, Frederick County, Maryland","average",14.1624970216822,"average_years_schooling","tract"
"11354",24021751002,2017,"Census Tract 7510.02, Frederick County, Maryland","index",0.581449399513849,"scaled_score","tract"
"11355",24021751003,2017,"Census Tract 7510.03, Frederick County, Maryland","average",13.8707580431908,"average_years_schooling","tract"
"11356",24021751003,2017,"Census Tract 7510.03, Frederick County, Maryland","index",0.546603048736417,"scaled_score","tract"
"11357",24021751004,2017,"Census Tract 7510.04, Frederick County, Maryland","average",14.5394282123783,"average_years_schooling","tract"
"11358",24021751004,2017,"Census Tract 7510.04, Frederick County, Maryland","index",0.62647141391136,"scaled_score","tract"
"11359",24021751201,2017,"Census Tract 7512.01, Frederick County, Maryland","average",15.2421854127705,"average_years_schooling","tract"
"11360",24021751201,2017,"Census Tract 7512.01, Frederick County, Maryland","index",0.710411256447563,"scaled_score","tract"
"11361",24021751202,2017,"Census Tract 7512.02, Frederick County, Maryland","average",14.9198683931225,"average_years_schooling","tract"
"11362",24021751202,2017,"Census Tract 7512.02, Frederick County, Maryland","index",0.67191255467561,"scaled_score","tract"
"11363",24021751203,2017,"Census Tract 7512.03, Frederick County, Maryland","average",14.310553633218,"average_years_schooling","tract"
"11364",24021751203,2017,"Census Tract 7512.03, Frederick County, Maryland","index",0.5991338126395,"scaled_score","tract"
"11365",24021751301,2017,"Census Tract 7513.01, Frederick County, Maryland","average",14.2417333797424,"average_years_schooling","tract"
"11366",24021751301,2017,"Census Tract 7513.01, Frederick County, Maryland","index",0.590913674536587,"scaled_score","tract"
"11367",24021751302,2017,"Census Tract 7513.02, Frederick County, Maryland","average",13.6373937677054,"average_years_schooling","tract"
"11368",24021751302,2017,"Census Tract 7513.02, Frederick County, Maryland","index",0.518729182019875,"scaled_score","tract"
"11369",24021751600,2017,"Census Tract 7516, Frederick County, Maryland","average",13.1522668947819,"average_years_schooling","tract"
"11370",24021751600,2017,"Census Tract 7516, Frederick County, Maryland","index",0.460783886972665,"scaled_score","tract"
"11371",24021751701,2017,"Census Tract 7517.01, Frederick County, Maryland","average",13.9757767245919,"average_years_schooling","tract"
"11372",24021751701,2017,"Census Tract 7517.01, Frederick County, Maryland","index",0.559146857003688,"scaled_score","tract"
"11373",24021751702,2017,"Census Tract 7517.02, Frederick County, Maryland","average",14.0347585358351,"average_years_schooling","tract"
"11374",24021751702,2017,"Census Tract 7517.02, Frederick County, Maryland","index",0.566191856251642,"scaled_score","tract"
"11375",24021751801,2017,"Census Tract 7518.01, Frederick County, Maryland","average",14.7383915022762,"average_years_schooling","tract"
"11376",24021751801,2017,"Census Tract 7518.01, Frederick County, Maryland","index",0.650236303428244,"scaled_score","tract"
"11377",24021751802,2017,"Census Tract 7518.02, Frederick County, Maryland","average",14.1878842676311,"average_years_schooling","tract"
"11378",24021751802,2017,"Census Tract 7518.02, Frederick County, Maryland","index",0.584481743296586,"scaled_score","tract"
"11379",24021751901,2017,"Census Tract 7519.01, Frederick County, Maryland","average",14.8108778069408,"average_years_schooling","tract"
"11380",24021751901,2017,"Census Tract 7519.01, Frederick County, Maryland","index",0.658894327844334,"scaled_score","tract"
"11381",24021751902,2017,"Census Tract 7519.02, Frederick County, Maryland","average",14.9163585951941,"average_years_schooling","tract"
"11382",24021751902,2017,"Census Tract 7519.02, Frederick County, Maryland","index",0.671493331812751,"scaled_score","tract"
"11383",24021751903,2017,"Census Tract 7519.03, Frederick County, Maryland","average",14.3603006189213,"average_years_schooling","tract"
"11384",24021751903,2017,"Census Tract 7519.03, Frederick County, Maryland","index",0.605075771176895,"scaled_score","tract"
"11385",24021751904,2017,"Census Tract 7519.04, Frederick County, Maryland","average",14.2440259214257,"average_years_schooling","tract"
"11386",24021751904,2017,"Census Tract 7519.04, Frederick County, Maryland","index",0.591187503944229,"scaled_score","tract"
"11387",24021752001,2017,"Census Tract 7520.01, Frederick County, Maryland","average",13.9349252164786,"average_years_schooling","tract"
"11388",24021752001,2017,"Census Tract 7520.01, Frederick County, Maryland","index",0.554267406239639,"scaled_score","tract"
"11389",24021752101,2017,"Census Tract 7521.01, Frederick County, Maryland","average",14.4770867430442,"average_years_schooling","tract"
"11390",24021752101,2017,"Census Tract 7521.01, Frederick County, Maryland","index",0.619025125041667,"scaled_score","tract"
"11391",24021752102,2017,"Census Tract 7521.02, Frederick County, Maryland","average",14.1147173197727,"average_years_schooling","tract"
"11392",24021752102,2017,"Census Tract 7521.02, Frederick County, Maryland","index",0.575742420414281,"scaled_score","tract"
"11393",24021752201,2017,"Census Tract 7522.01, Frederick County, Maryland","average",14.7313800657174,"average_years_schooling","tract"
"11394",24021752201,2017,"Census Tract 7522.01, Frederick County, Maryland","index",0.649398832278369,"scaled_score","tract"
"11395",24021752202,2017,"Census Tract 7522.02, Frederick County, Maryland","average",15.3265266433294,"average_years_schooling","tract"
"11396",24021752202,2017,"Census Tract 7522.02, Frederick County, Maryland","index",0.720485275765295,"scaled_score","tract"
"11397",24021752204,2017,"Census Tract 7522.04, Frederick County, Maryland","average",15.3412480376766,"average_years_schooling","tract"
"11398",24021752204,2017,"Census Tract 7522.04, Frederick County, Maryland","index",0.722243651948029,"scaled_score","tract"
"11399",24021752301,2017,"Census Tract 7523.01, Frederick County, Maryland","average",14.2958544586937,"average_years_schooling","tract"
"11400",24021752301,2017,"Census Tract 7523.01, Frederick County, Maryland","index",0.597378090472168,"scaled_score","tract"
"11401",24021752302,2017,"Census Tract 7523.02, Frederick County, Maryland","average",15.0014413837284,"average_years_schooling","tract"
"11402",24021752302,2017,"Census Tract 7523.02, Frederick County, Maryland","index",0.681655925476855,"scaled_score","tract"
"11403",24021752303,2017,"Census Tract 7523.03, Frederick County, Maryland","average",14.151379712398,"average_years_schooling","tract"
"11404",24021752303,2017,"Census Tract 7523.03, Frederick County, Maryland","index",0.580121508187771,"scaled_score","tract"
"11405",24021752501,2017,"Census Tract 7525.01, Frederick County, Maryland","average",14.2902463299328,"average_years_schooling","tract"
"11406",24021752501,2017,"Census Tract 7525.01, Frederick County, Maryland","index",0.596708235442793,"scaled_score","tract"
"11407",24021752502,2017,"Census Tract 7525.02, Frederick County, Maryland","average",14.0316988608222,"average_years_schooling","tract"
"11408",24021752502,2017,"Census Tract 7525.02, Frederick County, Maryland","index",0.565826397685505,"scaled_score","tract"
"11409",24021752601,2017,"Census Tract 7526.01, Frederick County, Maryland","average",14.9593041812959,"average_years_schooling","tract"
"11410",24021752601,2017,"Census Tract 7526.01, Frederick County, Maryland","index",0.676622906768366,"scaled_score","tract"
"11411",24021752602,2017,"Census Tract 7526.02, Frederick County, Maryland","average",14.2034358047016,"average_years_schooling","tract"
"11412",24021752602,2017,"Census Tract 7526.02, Frederick County, Maryland","index",0.586339274705964,"scaled_score","tract"
"11413",24021752603,2017,"Census Tract 7526.03, Frederick County, Maryland","average",14.9063976735732,"average_years_schooling","tract"
"11414",24021752603,2017,"Census Tract 7526.03, Frederick County, Maryland","index",0.670303563579993,"scaled_score","tract"
"11415",24021752801,2017,"Census Tract 7528.01, Frederick County, Maryland","average",13.9697519661222,"average_years_schooling","tract"
"11416",24021752801,2017,"Census Tract 7528.01, Frederick County, Maryland","index",0.558427238226418,"scaled_score","tract"
"11417",24021752802,2017,"Census Tract 7528.02, Frederick County, Maryland","average",14.0723161891612,"average_years_schooling","tract"
"11418",24021752802,2017,"Census Tract 7528.02, Frederick County, Maryland","index",0.570677877176736,"scaled_score","tract"
"11419",24021752900,2017,"Census Tract 7529, Frederick County, Maryland","average",13.0824782951855,"average_years_schooling","tract"
"11420",24021752900,2017,"Census Tract 7529, Frederick County, Maryland","index",0.452448086133238,"scaled_score","tract"
"11421",24021753001,2017,"Census Tract 7530.01, Frederick County, Maryland","average",13.3313077939234,"average_years_schooling","tract"
"11422",24021753001,2017,"Census Tract 7530.01, Frederick County, Maryland","index",0.482169174626908,"scaled_score","tract"
"11423",24021753002,2017,"Census Tract 7530.02, Frederick County, Maryland","average",13.2541938490214,"average_years_schooling","tract"
"11424",24021753002,2017,"Census Tract 7530.02, Frederick County, Maryland","index",0.472958408250125,"scaled_score","tract"
"11425",24021765100,2017,"Census Tract 7651, Frederick County, Maryland","average",13.5878378378378,"average_years_schooling","tract"
"11426",24021765100,2017,"Census Tract 7651, Frederick County, Maryland","index",0.512810043877292,"scaled_score","tract"
"11427",24021766800,2017,"Census Tract 7668, Frederick County, Maryland","average",13.4994049980167,"average_years_schooling","tract"
"11428",24021766800,2017,"Census Tract 7668, Frederick County, Maryland","index",0.502247308062596,"scaled_score","tract"
"11429",24021767500,2017,"Census Tract 7675, Frederick County, Maryland","average",13.0973282442748,"average_years_schooling","tract"
"11430",24021767500,2017,"Census Tract 7675, Frederick County, Maryland","index",0.454221817355819,"scaled_score","tract"
"11431",24021767600,2017,"Census Tract 7676, Frederick County, Maryland","average",13.458140513252,"average_years_schooling","tract"
"11432",24021767600,2017,"Census Tract 7676, Frederick County, Maryland","index",0.497318529884941,"scaled_score","tract"
"11433",24021770700,2017,"Census Tract 7707, Frederick County, Maryland","average",13.8622622282609,"average_years_schooling","tract"
"11434",24021770700,2017,"Census Tract 7707, Frederick County, Maryland","index",0.545588278105765,"scaled_score","tract"
"11435",24021772200,2017,"Census Tract 7722, Frederick County, Maryland","average",13.5444444444444,"average_years_schooling","tract"
"11436",24021772200,2017,"Census Tract 7722, Frederick County, Maryland","index",0.507626981211381,"scaled_score","tract"
"11437",24021773500,2017,"Census Tract 7735, Frederick County, Maryland","average",13.7393521295741,"average_years_schooling","tract"
"11438",24021773500,2017,"Census Tract 7735, Frederick County, Maryland","index",0.530907454737296,"scaled_score","tract"
"11439",24021775302,2017,"Census Tract 7753.02, Frederick County, Maryland","average",14.3094302554027,"average_years_schooling","tract"
"11440",24021775302,2017,"Census Tract 7753.02, Frederick County, Maryland","index",0.598999632360923,"scaled_score","tract"
"11441",24021775400,2017,"Census Tract 7754, Frederick County, Maryland","average",13.2723229558673,"average_years_schooling","tract"
"11442",24021775400,2017,"Census Tract 7754, Frederick County, Maryland","index",0.475123813845559,"scaled_score","tract"
"11443",24021775600,2017,"Census Tract 7756, Frederick County, Maryland","average",15.319926199262,"average_years_schooling","tract"
"11444",24021775600,2017,"Census Tract 7756, Frederick County, Maryland","index",0.719696895033825,"scaled_score","tract"
"11445",24031700101,2017,"Census Tract 7001.01, Montgomery County, Maryland","average",15.3166219039093,"average_years_schooling","tract"
"11446",24031700101,2017,"Census Tract 7001.01, Montgomery County, Maryland","index",0.71930221813625,"scaled_score","tract"
"11447",24031700103,2017,"Census Tract 7001.03, Montgomery County, Maryland","average",15.3700209643606,"average_years_schooling","tract"
"11448",24031700103,2017,"Census Tract 7001.03, Montgomery County, Maryland","index",0.725680393590535,"scaled_score","tract"
